WORK ID	SUBJECT 1	SUBJECT 2	SUBJECT 3	SUBJECT 4	SUBJECT 5	SUBJECT 6	SUBJECT 7	SUBJECT 8	SUBJECT 9
work_14573	#subject_sermons								
work_14574	#subject_sermons								
work_14577	#subject_sermons								
work_14578	#subject_sermons								
work_14579	#subject_sermons								
work_14580	#subject_sermons								
work_14581	#subject_sermons								
work_14582	#subject_sermons								
work_14583	#subject_sermons								
work_14585	#subject_sermons								
work_14586	#subject_sermons	#subject_hagiography							
work_14587	#subject_sermons	#subject_clergy							
work_14590	#subject_sermons	#subject_hagiography							
work_14592	#subject_theology	#subject_sermons							
work_14593	#subject_theology	#subject_sermons							
work_14594	#subject_sermons	#subject_theology							
work_14595	#subject_theology	#subject_sermons							
work_14596	#subject_theology	#subject_sermons							
work_14597	#subject_sermons								
work_14598	#subject_sermons								
work_14601	#subject_sermons								
work_14610	#subject_sermons								
work_14616	#subject_sermons	#subject_bible							
work_14620	#subject_sermons	#subject_bible							
work_14612	#subject_sermons								
work_14617	#subject_sermons								
work_14622	#subject_sermons								
work_14624	#subject_sermons								
work_14608	#subject_sermons								
work_14623	#subject_sermons								
work_4515	#subject_natural_history								
work_14625	#subject_liturgy	#subject_music							
work_14626	#subject_liturgy								
work_14627	#subject_liturgy								
work_4516	#subject_grammar								
work_4517	#subject_classical_literature								
work_4518	#subject_grammar								
work_4519	#subject_grammar								
work_14628	#subject_law								
work_1972	#subject_christian_literature								
work_1973	#subject_christian_literature								
work_1974	#subject_christian_literature								
work_1975	#subject_christian_literature								
work_7329	#subject_sermons								
work_5875	#subject_theology								
work_5992	#subject_theology								
work_6021	#subject_sermons								
work_4520	#subject_sermons								
work_5991	#subject_theology								
work_5733	#subject_theology								
work_6015	#subject_theology								
work_6022	#subject_theology								
work_2285	#subject_rhetoric	#subject_classical_literature							
work_6454	#subject_theology								
work_4630	#subject_christian_literature	#subject_hagiography							
work_4631	#subject_christian_literature	#subject_hagiography							
work_4632	#subject_hagiography								
work_14631	#subject_history	#subject_bible							
work_7341	#subject_philosophy	#subject_classical_literature							
work_6278	#subject_philosophy								
work_7088	#subject_theology								
work_7089	#subject_theology	#subject_clergy							
work_5615	#subject_philosophy								
work_2762	#subject_philosophy								
work_2763	#subject_philosophy								
work_4524	#subject_sermons								
work_7187	#subject_sermons	#subject_christian_literature							
work_2764	#subject_science								
work_5027	#subject_philosophy								
work_14633	#subject_history	#subject_literature							
work_14634	#subject_theology								
work_14635	#subject_literature								
work_14636	#subject_literature								
work_14637	#subject_literature								
work_14638	#subject_literature								
work_14639	#subject_literature								
work_7408	#subject_liturgy								
work_4525	#subject_sermons								
work_4528	#subject_literature								
work_4529	#subject_literature								
work_14641	#subject_science								
work_14642	#subject_science								
work_14643	#subject_science								
work_14644	#subject_science								
work_14646	#subject_history	#subject_literature							
work_4530	#subject_history								
work_7287	#subject_philosophy								
work_4532	#subject_classical_literature	#subject_history							
work_4649	#subject_literature								
work_4536	#subject_monasticism_and_religious_orders								
work_4539	#subject_history								
work_4540	#subject_theology								
work_16266	#subject_theology								
work_4567	#subject_philosophy								
work_4542	#subject_sermons								
work_4543	#subject_classical_literature								
work_4544	#subject_theology								
work_7148	#subject_sermons								
work_7407	#subject_bible								
work_4560	#subject_theology								
work_4558	#subject_philosophy								
work_7285	#subject_philosophy								
work_7284	#subject_philosophy								
work_7273	#subject_philosophy								
work_7288	#subject_philosophy								
work_7282	#subject_philosophy								
work_7293	#subject_philosophy								
work_7291	#subject_philosophy								
work_7289	#subject_philosophy								
work_7281	#subject_philosophy								
work_7283	#subject_philosophy								
work_7294	#subject_science								
work_7272	#subject_science								
work_7290	#subject_philosophy								
work_5816	#subject_monasticism_and_religious_orders								
work_4559	#subject_clergy								
work_7048	#subject_theology								
work_4564	#subject_theology								
work_4566	#subject_philosophy								
work_4565	#subject_philosophy								
work_14651	#subject_literature								
work_14652	#subject_literature								
work_14653	#subject_literature								
work_4569	#subject_law								
work_4570	#subject_law								
work_4571	#subject_law								
work_4572	#subject_law								
work_3336	#subject_science								
work_4573	#subject_bible								
work_4574	#subject_monasticism_and_religious_orders								
work_4575	#subject_monasticism_and_religious_orders								
work_4576	#subject_liturgy								
work_7016	#subject_theology								
work_17116	#subject_law								
work_17110	#subject_law								
work_2471	#subject_law								
work_5989	#subject_history								
work_4577	#subject_geography								
work_16042	#subject_literature								
work_14654	#subject_history								
work_16247	#subject_bible								
work_14663	#subject_literature	#subject_music							
work_14664	#subject_music	#subject_literature							
work_14665	#subject_literature								
work_14667	#subject_literature	#subject_music							
work_14668	#subject_literature	#subject_music							
work_14669	#subject_literature								
work_4578	#subject_rhetoric	#subject_classical_literature							
work_14670	#subject_philosophy								
work_4579	#subject_classical_literature								
work_4580	#subject_classical_literature								
work_4581	#subject_classical_literature								
work_6380	#subject_classical_literature								
work_4582	#subject_classical_literature								
work_4583	#subject_classical_literature								
work_4584	#subject_classical_literature								
work_5689	#subject_theology	#subject_conduct							
work_4585	#subject_christian_literature								
work_4587	#subject_christian_literature								
work_4586	#subject_hagiography								
work_16045	#subject_history								
work_14804	#subject_grammar								
work_4629	#subject_grammar								
work_14671	#subject_hagiography								
work_14672	#subject_hagiography								
work_4588	#subject_grammar								
work_4298	#subject_christian_literature								
work_14673	#subject_literature								
work_14676	#subject_theology	#subject_theology							
work_14678	#subject_theology								
work_14679	#subject_theology	#subject_bible							
work_14681	#subject_sermons								
work_14682	#subject_medicine								
work_14683	#subject_theology								
work_14684	#subject_monasticism_and_religious_orders								
work_14685	#subject_science								
work_14686	#subject_sermons								
work_14687	#subject_theology								
work_17052	#subject_rhetoric								
work_14689	#subject_rhetoric								
work_14690	#subject_rhetoric								
work_14691	#subject_rhetoric								
work_16264	#subject_law								
work_6057	#subject_law								
work_4589	#subject_philosophy								
work_16284	#subject_medicine	#subject_science							
work_14692	#subject_medicine	#subject_science							
work_16285	#subject_medicine	#subject_science							
work_2995	#subject_history	#subject_literature							
work_14693	#subject_theology								
work_3674	#subject_science								
work_14705	#subject_liturgy	#subject_literature							
work_16027	#subject_law	#subject_documents							
work_14706	#subject_documents								
work_14707	#subject_documents								
work_4601	#subject_classical_literature								
work_4602	#subject_classical_literature								
work_4603	#subject_classical_literature								
work_14708	#subject_law								
work_16216	#subject_law								
work_14709	#subject_law	#subject_clergy							
work_14710	#subject_law	#subject_literature							
work_14711	#subject_law	#subject_clergy							
work_14454	#subject_monasticism_and_religious_orders								
work_14713	#subject_law	#subject_clergy							
work_14714	#subject_law								
work_14715	#subject_law	#subject_documents							
work_14716	#subject_law	#subject_monasticism_and_religious_orders							
work_17113	#subject_law								
work_17117	#subject_law								
work_14717	#subject_monasticism_and_religious_orders								
work_14719	#subject_law	#subject_monasticism_and_religious_orders							
work_14720	#subject_law	#subject_monasticism_and_religious_orders							
work_14721	#subject_monasticism_and_religious_orders	#subject_law							
work_14727	#subject_documents	#subject_law	#subject_monasticism_and_religious_orders						
work_14730	#subject_law								
work_14739	#subject_law								
work_14740	#subject_law								
work_14741	#subject_law								
work_14743	#subject_law								
work_14744	#subject_law								
work_14745	#subject_law								
work_14746	#subject_law								
work_14747	#subject_law								
work_14748	#subject_law								
work_14750	#subject_law								
work_14752	#subject_law								
work_14753	#subject_law								
work_14754	#subject_law								
work_14755	#subject_law								
work_14756	#subject_law								
work_14757	#subject_law								
work_14758	#subject_law								
work_14760	#subject_law								
work_14731	#subject_law								
work_14732	#subject_law								
work_14733	#subject_law								
work_14737	#subject_law								
work_14738	#subject_law								
work_14734	#subject_law								
work_14735	#subject_law								
work_14736	#subject_law								
work_14749	#subject_law								
work_14751	#subject_law								
work_14759	#subject_law								
work_14761	#subject_law	#subject_clergy							
work_14762	#subject_clergy	#subject_law							
work_14767	#subject_law	#subject_clergy							
work_14768	#subject_law	#subject_clergy							
work_14769	#subject_law	#subject_monasticism_and_religious_orders							
work_14770	#subject_law	#subject_monasticism_and_religious_orders							
work_14784	#subject_law	#subject_monasticism_and_religious_orders							
work_14785	#subject_law								
work_14787	#subject_documents	#subject_law							
work_14786	#subject_law								
work_14788	#subject_monasticism_and_religious_orders								
work_14789	#subject_clergy								
work_14790	#subject_law	#subject_monasticism_and_religious_orders							
work_14791	#subject_monasticism_and_religious_orders	#subject_law							
work_14718	#subject_clergy	#subject_law							
work_14722	#subject_clergy	#subject_law							
work_14724	#subject_clergy	#subject_documents							
work_14723	#subject_law								
work_14725	#subject_documents	#subject_law							
work_14726	#subject_documents	#subject_law							
work_14728	#subject_law								
work_14729	#subject_clergy	#subject_law							
work_14763	#subject_law	#subject_monasticism_and_religious_orders							
work_14764	#subject_law	#subject_monasticism_and_religious_orders							
work_14765	#subject_law								
work_14766	#subject_monasticism_and_religious_orders								
work_14783	#subject_documents								
work_14776	#subject_documents								
work_14777	#subject_law								
work_14778	#subject_documents								
work_14779	#subject_law								
work_14780	#subject_law								
work_14771	#subject_documents								
work_14772	#subject_documents								
work_14773	#subject_documents								
work_14774	#subject_documents								
work_14775	#subject_documents								
work_14781	#subject_law								
work_14782	#subject_documents								
work_14796	#subject_law								
work_14792	#subject_law	#subject_documents							
work_14793	#subject_documents	#subject_law							
work_14794	#subject_law								
work_14795	#subject_documents								
work_14797	#subject_law	#subject_clergy							
work_14798	#subject_clergy								
work_4609	#subject_christian_literature								
work_168	#subject_christian_literature								
work_6092	#subject_literature								
work_6112	#subject_grammar								
work_203	#subject_medicine								
work_7018	#subject_sermons								
work_7177	#subject_medicine								
work_2010	#subject_science								
work_6600	#subject_history	#subject_monasticism_and_religious_orders							
work_2522	#subject_classical_literature								
work_3337	#subject_liturgy								
work_1736	#subject_rhetoric								
work_14800	#subject_literature	#subject_history							
work_14801	#subject_sermons								
work_4624	#subject_geography								
work_4625	#subject_geography								
work_2854	#subject_law								
work_4186	#subject_philosophy								
work_14803	#subject_indexes								
work_4626	#subject_classical_literature								
work_4627	#subject_classical_literature	#subject_history							
work_4628	#subject_classical_literature	#subject_history							
work_14805	#subject_documents								
work_2523	#subject_history	#subject_classical_literature							
work_14813	#subject_theology	#subject_sermons							
work_14808	#subject_law								
work_14809	#subject_law	#subject_theology							
work_14810	#subject_medicine								
work_14811	#subject_liturgy	#subject_theology	#subject_clergy						
work_14812	#subject_theology								
work_14814	#subject_theology								
work_16360	#subject_law								
work_16359	#subject_law								
work_16036	#subject_bible								
work_14817	#subject_history								
work_14816	#subject_bible								
work_14818	#subject_bible								
work_14819	#subject_theology								
work_14820	#subject_law								
work_14822	#subject_sermons								
work_14823	#subject_medicine								
work_14824	#subject_documents								
work_14825	#subject_documents								
work_14826	#subject_documents								
work_14827	#subject_documents								
work_14828	#subject_documents								
work_4299	#subject_science								
work_4633	#subject_medicine								
work_1721	#subject_science								
work_4127	#subject_hagiography								
work_6000	#subject_theology								
work_4538	#subject_theology								
work_4650	#subject_theology								
work_4535	#subject_history								
work_5911	#subject_hagiography								
work_4635	#subject_hagiography	#subject_liturgy							
work_4636	#subject_hagiography	#subject_liturgy							
work_4637	#subject_hagiography	#subject_liturgy							
work_5127	#subject_hagiography								
work_5128	#subject_hagiography								
work_4638	#subject_hagiography								
work_4639	#subject_hagiography								
work_4640	#subject_hagiography								
work_4641	#subject_hagiography								
work_4642	#subject_hagiography								
work_5129	#subject_hagiography								
work_4643	#subject_hagiography								
work_5130	#subject_hagiography								
work_4644	#subject_hagiography								
work_4645	#subject_hagiography								
work_4646	#subject_theology								
work_4537	#subject_theology								
work_4647	#subject_liturgy	#subject_music							
work_4648	#subject_liturgy								
work_4651	#subject_classical_literature								
work_4652	#subject_classical_literature								
work_14831	#subject_liturgy								
work_16039	#subject_hagiography								
work_4653	#subject_science								
work_4	#subject_science								
work_10	#subject_history								
work_21	#subject_literature								
work_25	#subject_history								
work_26	#subject_history								
work_42	#subject_science								
work_4655	#subject_politics_and_government								
work_54	#subject_literature	#subject_philosophy							
work_65	#subject_literature								
work_77	#subject_sermons								
work_78	#subject_sermons								
work_79	#subject_christian_literature								
work_4568	#subject_literature								
work_4657	#subject_literature	#subject_christian_literature							
work_14832	#subject_clergy								
work_14833	#subject_liturgy								
work_14834	#subject_medicine								
work_14835	#subject_law								
work_14836	#subject_bible								
work_4658	#subject_philosophy								
work_6088	#subject_philosophy	#subject_classical_literature							
work_14838	#subject_science								
work_14840	#subject_law								
work_14842	#subject_indexes								
work_14843	#subject_indexes	#subject_theology							
work_14844	#subject_indexes								
work_14845	#subject_bible								
work_14846	#subject_theology								
work_14847	#subject_indexes								
work_14848	#subject_history								
work_14849	#subject_history								
work_14851	#subject_indexes								
work_14852	#subject_documents								
work_14853	#subject_science	#subject_indexes							
work_14854	#subject_science								
work_14855	#subject_science								
work_14856	#subject_indexes								
work_17032	#subject_indexes	#subject_bible							
work_14384	#subject_law								
work_17006	#subject_theology								
work_14857	#subject_indexes	#subject_philosophy	#subject_medicine						
work_14858	#subject_theology	#subject_indexes							
work_14859	#subject_indexes								
work_14860	#subject_bible								
work_14861	#subject_bible	#subject_indexes							
work_17030	#subject_theology								
work_16289	#subject_indexes								
work_14862	#subject_indexes								
work_14863	#subject_indexes								
work_7108	#subject_indexes								
work_16300	#subject_indexes								
work_14864	#subject_indexes	#subject_sermons							
work_14865	#subject_indexes								
work_14867	#subject_science								
work_4660	#subject_classical_literature								
work_4661	#subject_history								
work_14868	#subject_medicine								
work_4662	#subject_theology								
work_4663	#subject_law								
work_407	#subject_law								
work_4664	#subject_bible								
work_7504	#subject_literature								
work_14870	#subject_documents								
work_14871	#subject_documents								
work_14872	#subject_documents	#subject_clergy							
work_14873	#subject_documents								
work_14874	#subject_documents								
work_14875	#subject_documents								
work_14876	#subject_documents								
work_14877	#subject_documents								
work_14878	#subject_documents								
work_14879	#subject_documents								
work_14880	#subject_documents								
work_14881	#subject_documents								
work_14882	#subject_documents								
work_14883	#subject_documents	#subject_clergy							
work_14885	#subject_documents	#subject_clergy							
work_14886	#subject_clergy	#subject_documents							
work_14887	#subject_documents								
work_14888	#subject_documents								
work_14889	#subject_documents								
work_14890	#subject_documents								
work_14891	#subject_documents								
work_14892	#subject_documents								
work_14893	#subject_documents								
work_5028	#subject_sermons								
work_14894	#subject_liturgy								
work_602	#subject_literature								
work_601	#subject_literature								
work_603	#subject_literature								
work_1997	#subject_theology								
work_14895	#subject_theology								
work_4698	#subject_medicine								
work_4665	#subject_classical_literature								
work_4666	#subject_classical_literature								
work_14896	#subject_documents								
work_4667	#subject_theology								
work_16353	#subject_bible								
work_14899	#subject_documents								
work_14901	#subject_bible								
work_14900	#subject_bible								
work_14902	#subject_documents								
work_14903	#subject_documents								
work_14919	#subject_science								
work_14921	#subject_heraldry								
work_14933	#subject_recreation								
work_14942	#subject_theology								
work_14946	#subject_theology								
work_14948	#subject_science								
work_14965	#subject_theology								
work_14981	#subject_theology								
work_14982	#subject_theology								
work_14990	#subject_clergy								
work_15028	#subject_clergy	#subject_law	#subject_theology						
work_16228	#subject_science								
work_15046	#subject_science								
work_15073	#subject_documents								
work_15084	#subject_philosophy								
work_16272	#subject_liturgy								
work_15062	#subject_geography								
work_15293	#subject_theology								
work_15170	#subject_theology								
work_17121	#subject_theology								
work_16322	#subject_science								
work_15189	#subject_history								
work_15220	#subject_literature								
work_14911	#subject_monasticism_and_religious_orders								
work_14912	#subject_history	#subject_geography							
work_14913	#subject_documents	#subject_history	#subject_monasticism_and_religious_orders						
work_14914	#subject_clergy								
work_14915	#subject_history	#subject_clergy							
work_14958	#subject_science	#subject_science	#subject_history						
work_14960	#subject_science	#subject_science							
work_14971	#subject_science	#subject_liturgy							
work_15001	#subject_theology								
work_15011	#subject_conduct								
work_15024	#subject_law								
work_15045	#subject_science	#subject_science	#subject_history						
work_15069	#subject_theology								
work_15070	#subject_hagiography								
work_15080	#subject_liturgy	#subject_theology	#subject_clergy						
work_15086	#subject_magic	#subject_history							
work_15092	#subject_medicine	#subject_science							
work_15099	#subject_monasticism_and_religious_orders								
work_15176	#subject_hagiography								
work_14941	#subject_science								
work_15063	#subject_geography								
work_15072	#subject_history								
work_15146	#subject_bible								
work_15199	#subject_history								
work_15213	#subject_history								
work_15214	#subject_monasticism_and_religious_orders								
work_15217	#subject_history								
work_15218	#subject_hagiography								
work_15211	#subject_clergy								
work_15212	#subject_science								
work_15215	#subject_history								
work_15216	#subject_monasticism_and_religious_orders								
work_15219	#subject_history								
work_4668	#subject_medicine								
work_4669	#subject_medicine								
work_6335	#subject_medicine								
work_10194	#subject_history								
work_10197	#subject_history								
work_10488	#subject_literature								
work_10490	#subject_science								
work_10607	#subject_christian_literature								
work_16320	#subject_literature								
work_10903	#subject_theology	#subject_christian_literature	#subject_christian_literature						
work_11044	#subject_christian_literature								
work_11046	#subject_christian_literature	#subject_theology							
work_11311	#subject_geography								
work_11388	#subject_literature								
work_11407	#subject_christian_literature								
work_11508	#subject_literature								
work_11674	#subject_literature								
work_11821	#subject_literature	#subject_christian_literature							
work_11831	#subject_bible								
work_11997	#subject_theology								
work_12119	#subject_medicine								
work_12461	#subject_literature								
work_16315	#subject_medicine								
work_12514	#subject_literature								
work_12782	#subject_history								
work_13109	#subject_law	#subject_history							
work_13328	#subject_christian_literature	#subject_theology							
work_13429	#subject_science								
work_13461	#subject_hagiography	#subject_theology							
work_13720	#subject_theology								
work_13981	#subject_theology	#subject_literature	#subject_christian_literature						
work_14136	#subject_literature								
work_16048	#subject_theology								
work_14629	#subject_theology	#subject_christian_literature							
work_16316	#subject_medicine								
work_14645	#subject_literature	#subject_history							
work_14647	#subject_history	#subject_literature							
work_14648	#subject_literature								
work_14649	#subject_literature								
work_14650	#subject_literature								
work_14802	#subject_sermons								
work_14869	#subject_literature								
work_15347	#subject_literature	#subject_hagiography							
work_15458	#subject_hagiography								
work_16049	#subject_theology								
work_15498	#subject_geography								
work_15500	#subject_literature								
work_15526	#subject_music								
work_16370	#subject_politics_and_government								
work_4671	#subject_science								
work_4672	#subject_science								
work_6336	#subject_science								
work_6337	#subject_science								
work_4673	#subject_science								
work_4674	#subject_science								
work_4675	#subject_music								
work_16280	#subject_bible								
work_4676	#subject_classical_literature	#subject_rhetoric							
work_4677	#subject_philosophy								
work_4678	#subject_philosophy								
work_4679	#subject_philosophy								
work_4681	#subject_hagiography								
work_4682	#subject_classical_literature								
work_4683	#subject_classical_literature								
work_4706	#subject_sermons								
work_6349	#subject_theology								
work_6075	#subject_theology	#subject_law							
work_4718	#subject_monasticism_and_religious_orders								
work_6175	#subject_history								
work_4715	#subject_christian_literature								
work_4716	#subject_monasticism_and_religious_orders								
work_4717	#subject_sermons								
work_4695	#subject_bible								
work_4687	#subject_bible								
work_4696	#subject_theology								
work_4688	#subject_theology								
work_4686	#subject_theology								
work_4689	#subject_philosophy								
work_4690	#subject_history	#subject_theology							
work_4692	#subject_history	#subject_theology							
work_6003	#subject_bible								
work_5998	#subject_bible								
work_4693	#subject_theology								
work_4694	#subject_bible								
work_4748	#subject_geography								
work_4702	#subject_hagiography								
work_4703	#subject_sermons								
work_5152	#subject_law								
work_4701	#subject_law								
work_4720	#subject_hagiography								
work_4713	#subject_liturgy								
work_4714	#subject_literature								
work_5646	#subject_literature								
work_4705	#subject_theology								
work_4726	#subject_classical_literature	#subject_science							
work_4727	#subject_classical_literature	#subject_science							
work_4728	#subject_classical_literature	#subject_science							
work_4723	#subject_grammar	#subject_classical_literature							
work_4725	#subject_grammar								
work_4724	#subject_grammar	#subject_classical_literature							
work_4722	#subject_grammar								
work_5146	#subject_grammar								
work_4732	#subject_law								
work_4729	#subject_law								
work_4730	#subject_theology								
work_4733	#subject_classical_literature								
work_6474	#subject_classical_literature								
work_15224	#subject_theology								
work_15228	#subject_theology	#subject_literature	#subject_sermons	#subject_christian_literature	#subject_liturgy	#subject_monasticism_and_religious_orders			
work_15226	#subject_theology	#subject_christian_literature							
work_15227	#subject_theology	#subject_christian_literature							
work_15229	#subject_theology	#subject_grammar							
work_15230	#subject_theology	#subject_grammar							
work_15231	#subject_theology	#subject_history							
work_15232	#subject_theology	#subject_law							
work_15233	#subject_theology	#subject_liturgy							
work_15234	#subject_theology	#subject_medicine							
work_15235	#subject_theology	#subject_literature							
work_15236	#subject_theology	#subject_christian_literature							
work_15237	#subject_theology	#subject_christian_literature							
work_15238	#subject_theology	#subject_christian_literature							
work_15239	#subject_theology								
work_15240	#subject_theology								
work_15241	#subject_theology								
work_15242	#subject_theology	#subject_theology							
work_15243	#subject_theology	#subject_theology							
work_15245	#subject_theology	#subject_philosophy							
work_15246	#subject_theology	#subject_christian_literature							
work_15247	#subject_theology	#subject_christian_literature							
work_15248	#subject_theology	#subject_christian_literature							
work_15250	#subject_theology	#subject_science							
work_15249	#subject_theology	#subject_science							
work_15251	#subject_theology	#subject_science	#subject_literature						
work_15252	#subject_theology								
work_15253	#subject_theology								
work_15254	#subject_theology								
work_15255	#subject_theology								
work_15256	#subject_theology								
work_15257	#subject_theology								
work_15258	#subject_theology								
work_15259	#subject_theology								
work_15260	#subject_theology								
work_15261	#subject_theology	#subject_theology							
work_15262	#subject_theology								
work_15263	#subject_theology								
work_15264	#subject_theology								
work_15265	#subject_theology								
work_15266	#subject_theology								
work_15267	#subject_theology								
work_15268	#subject_theology								
work_15269	#subject_theology								
work_15270	#subject_theology								
work_15273	#subject_theology								
work_15274	#subject_theology								
work_15275	#subject_theology								
work_15276	#subject_theology	#subject_literature							
work_15277	#subject_theology								
work_15278	#subject_theology	#subject_literature							
work_15279	#subject_theology								
work_15280	#subject_theology								
work_15281	#subject_theology								
work_15282	#subject_theology								
work_15283	#subject_theology								
work_15284	#subject_theology								
work_15285	#subject_theology	#subject_sermons							
work_15286	#subject_theology								
work_15287	#subject_theology								
work_15307	#subject_theology								
work_15288	#subject_theology								
work_15289	#subject_theology								
work_15290	#subject_theology	#subject_sermons							
work_15291	#subject_theology								
work_15292	#subject_theology								
work_15294	#subject_liturgy	#subject_theology	#subject_clergy						
work_15295	#subject_theology								
work_15299	#subject_theology								
work_15308	#subject_theology								
work_15300	#subject_theology								
work_15303	#subject_theology								
work_15306	#subject_theology								
work_15309	#subject_theology								
work_15310	#subject_theology								
work_15311	#subject_theology								
work_15312	#subject_theology								
work_15313	#subject_theology								
work_15314	#subject_theology								
work_15315	#subject_theology	#subject_literature							
work_15317	#subject_theology								
work_15318	#subject_theology								
work_15320	#subject_theology								
work_15319	#subject_theology								
work_15321	#subject_theology								
work_15322	#subject_theology								
work_15301	#subject_theology	#subject_christian_literature							
work_15302	#subject_theology	#subject_theology	#subject_theology						
work_15304	#subject_theology								
work_15305	#subject_theology								
work_15324	#subject_theology								
work_15325	#subject_theology								
work_15326	#subject_theology								
work_15327	#subject_theology								
work_15328	#subject_theology	#subject_sermons							
work_15329	#subject_theology								
work_15331	#subject_theology								
work_15330	#subject_theology								
work_15332	#subject_theology	#subject_christian_literature							
work_15333	#subject_theology	#subject_sermons							
work_15335	#subject_theology								
work_15336	#subject_theology								
work_15337	#subject_theology								
work_15339	#subject_theology								
work_15340	#subject_theology	#subject_sermons							
work_15271	#subject_theology	#subject_grammar	#subject_history						
work_15272	#subject_theology	#subject_science	#subject_history						
work_15296	#subject_theology	#subject_rhetoric	#subject_history						
work_15297	#subject_theology	#subject_science	#subject_rhetoric						
work_15298	#subject_theology	#subject_history	#subject_history	#subject_science					
work_4734	#subject_science								
work_4738	#subject_medicine								
work_4740	#subject_classical_literature								
work_5907	#subject_theology								
work_6417	#subject_natural_history								
work_4743	#subject_bible								
work_4744	#subject_bible								
work_4745	#subject_bible								
work_6215	#subject_sermons								
work_15343	#subject_science								
work_4128	#subject_hagiography								
work_15344	#subject_liturgy								
work_2967	#subject_clergy								
work_205	#subject_science								
work_4680	#subject_monasticism_and_religious_orders								
work_4746	#subject_philosophy								
work_4747	#subject_theology								
work_15345	#subject_theology								
work_4791	#subject_natural_history								
work_4802	#subject_grammar								
work_4839	#subject_medicine								
work_4841	#subject_philosophy								
work_4787	#subject_rhetoric								
work_4845	#subject_bible								
work_4846	#subject_clergy								
work_7045	#subject_sermons								
work_4865	#subject_politics_and_government								
work_4853	#subject_theology	#subject_theology							
work_4826	#subject_history								
work_206	#subject_literature								
work_4749	#subject_literature								
work_4786	#subject_christian_literature								
work_4854	#subject_christian_literature								
work_4855	#subject_christian_literature								
work_4856	#subject_christian_literature								
work_4857	#subject_christian_literature								
work_4858	#subject_christian_literature	#subject_monasticism_and_religious_orders							
work_4859	#subject_conduct	#subject_theology							
work_4860	#subject_conduct	#subject_theology							
work_4861	#subject_christian_literature	#subject_monasticism_and_religious_orders							
work_4862	#subject_christian_literature								
work_4863	#subject_christian_literature								
work_4864	#subject_theology								
work_4750	#subject_sermons								
work_4836	#subject_theology								
work_4842	#subject_natural_history								
work_4843	#subject_theology	#subject_theology							
work_4793	#subject_bible								
work_4840	#subject_sermons								
work_7427	#subject_theology								
work_4798	#subject_bible								
work_5930	#subject_theology								
work_4814	#subject_classical_literature								
work_4815	#subject_classical_literature								
work_4848	#subject_science								
work_4849	#subject_science								
work_4850	#subject_science								
work_4795	#subject_history	#subject_monasticism_and_religious_orders							
work_4837	#subject_history								
work_4796	#subject_history								
work_4844	#subject_christian_literature								
work_6146	#subject_hagiography								
work_4847	#subject_history								
work_5952	#subject_theology								
work_7274	#subject_philosophy								
work_7220	#subject_philosophy								
work_7064	#subject_theology								
work_7063	#subject_theology								
work_4822	#subject_bible								
work_4449	#subject_science								
work_4824	#subject_history								
work_4792	#subject_bible								
work_6192	#subject_theology								
work_7180	#subject_sermons								
work_4827	#subject_theology								
work_4828	#subject_sermons								
work_7395	#subject_bible								
work_4830	#subject_theology								
work_7019	#subject_indexes	#subject_classical_literature							
work_15346	#subject_theology	#subject_christian_literature							
work_4866	#subject_history	#subject_classical_literature							
work_4867	#subject_classical_literature								
work_4880	#subject_bible	#subject_theology							
work_6181	#subject_philosophy	#subject_classical_literature							
work_4868	#subject_theology								
work_2525	#subject_sermons								
work_7154	#subject_indexes								
work_15348	#subject_bibliography								
work_15349	#subject_history								
work_16343	#subject_law								
work_17019	#subject_indexes								
work_17018	#subject_indexes								
work_15351	#subject_literature	#subject_history							
work_15352	#subject_literature								
work_4872	#subject_rhetoric								
work_15356	#subject_liturgy								
work_15357	#subject_liturgy	#subject_music							
work_4876	#subject_law								
work_2232	#subject_monasticism_and_religious_orders								
work_2526	#subject_theology	#subject_literature	#subject_clergy						
work_3627	#subject_medicine								
work_15358	#subject_theology								
work_17050	#subject_theology								
work_15359	#subject_natural_history								
work_15360	#subject_science								
work_16009	#subject_law								
work_15361	#subject_science								
work_15362	#subject_theology								
work_16244	#subject_theology								
work_16074	#subject_theology								
work_15363	#subject_medicine								
work_15364	#subject_philosophy								
work_15365	#subject_medicine								
work_17034	#subject_science								
work_15366	#subject_literature	#subject_literature							
work_15367	#subject_literature	#subject_literature							
work_15368	#subject_theology								
work_15369	#subject_christian_literature								
work_15370	#subject_literature								
work_15371	#subject_documents	#subject_law							
work_15372	#subject_history	#subject_heraldry							
work_16065	#subject_hagiography								
work_15373	#subject_hagiography	#subject_hagiography							
work_16299	#subject_hagiography								
work_15374	#subject_hagiography								
work_15375	#subject_hagiography								
work_15376	#subject_theology								
work_2925	#subject_rhetoric								
work_15377	#subject_documents	#subject_law							
work_14905	#subject_theology								
work_14906	#subject_theology								
work_14907	#subject_monasticism_and_religious_orders								
work_14909	#subject_monasticism_and_religious_orders								
work_14923	#subject_philosophy								
work_14925	#subject_theology								
work_14926	#subject_science								
work_14927	#subject_literature	#subject_literature							
work_14929	#subject_bible	#subject_christian_literature							
work_14930	#subject_christian_literature	#subject_theology							
work_14932	#subject_theology								
work_14980	#subject_law								
work_14934	#subject_science								
work_14935	#subject_theology								
work_14936	#subject_grammar								
work_14937	#subject_grammar								
