metadata: hand UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: hands,overview: total hands,person: scribe ref,person: hand ID,person: person(s),person: person ID(s),locus: scope,locus: n,locus: locus,locus: from,locus: to,date: date,date: when,date: not before,date: not after,date: certainty,date: calendar,palaeography: script,palaeography: execution,palaeography: medium,palaeography: terms,palaeography: desc,palaeography: char,palaeography: characters,palaeography: ligature,palaeography: abbreviations,palaeography: corrections,palaeography: punctuation,palaeography: nota,palaeography: language
Merton_College_MS_128_hand_2,manuscript_10226,Merton_College,Merton_College_MS_128,Merton College MS. 128,part,,Merton_College_MS_128-part1,Written in clumsy bookhand with anglicana features.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_129_hand_1,manuscript_10227,Merton_College,Merton_College_MS_129,Merton College MS. 129,part,,Merton_College_MS_129-part1,In a low-grade English gothic rotunda bookhand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_129_hand_2,manuscript_10227,Merton_College,Merton_College_MS_129,Merton College MS. 129,part,,Merton_College_MS_129-part2,In anglicana hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_129_hand_3,manuscript_10227,Merton_College,Merton_College_MS_129,Merton College MS. 129,fragment,,Merton_College_MS_129-part3,Written in a small low-grade English gothic rotunda bookhand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_130_hand_1,manuscript_10228,Merton_College,Merton_College_MS_130,Merton College MS. 130,manuscript,,Merton_College_MS_130,"Art. 1 in a neat, formal, upright anglicana; arts 2–3 in an English gothic rotunda bookhand of university type.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_131_hand_1,manuscript_10229,Merton_College,Merton_College_MS_131,Merton College MS. 131,manuscript,,Merton_College_MS_131,"A small English gothic rotunda bookhand fols. 1–130 col. b line 27, 217–29. Fols. 130 col. b line 28 – 173v in anglicana; another anglicana hand fols. 174–214.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_132_hand_1,manuscript_10230,Merton_College,Merton_College_MS_132,Merton College MS. 132,manuscript,,Merton_College_MS_132,Small neat French early gothic bookhands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_133_hand_1,manuscript_10231,Merton_College,Merton_College_MS_133,Merton College MS. 133,manuscript,,Merton_College_MS_133,"Art. 1 in a neat anglicana hand; art. 2 to fol. 120v (end of quire 10) in another; fols. 121–63v in the cursive of the Frisian ‘librarius’ Nicholas of Bolsward (BRUO 208). He also wrote Lincoln Coll. lat. 93, and Oriel Coll. 70 in 1429. A similar hand corrects his work heavily in the margins.",,,,Nicholas of Bolsward,person_4057,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_134_hand_1,manuscript_10232,Merton_College,Merton_College_MS_134,Merton College MS. 134,manuscript,,Merton_College_MS_134,"Two proficient English scribes writing low-grade bookhands of university type, including many anglicana forms. The first finished his stint at the foot of fol. 62, well into d. 9. The second, however, took up the text at d. 6 (which already occurred at fol. 57vb). An early reader signalled the resulting overlap with ‘Va—cat’ and alteration of the catchword at fol. 61v. The second scribe writes the running heads, corrects the work of the first, and writes distinctio- and quaestio-numbers in the margins, the titles of the quaestiones in the lower margins. Marginal annotation in early anglicana hands.",,,,,,,3.0,fol. 62; fol. 57vb; fol. 61v,62 57vb 61v,62 57vb 61v,,,,,,,,,,,,,,,,,,,
Merton_College_MS_135_hand_1,manuscript_10233,Merton_College,Merton_College_MS_135,Merton College MS. 135,manuscript,,Merton_College_MS_135,Several small anglicana and anglicana-secretary hands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_136_hand_1,manuscript_10234,Merton_College,Merton_College_MS_136,Merton College MS. 136,manuscript,,Merton_College_MS_136,"Probably two similar English scribes, the second beginning at fol. 169, writing proficient gothic rotunda bookhand of university type, influenced by anglicana. Running heads, probably in the same hand, throughout.",,,,,,,1.0,fol. 169,169.0,169.0,,,,,,,,,,,,,,,,,,,
Merton_College_MS_137_hand_1,manuscript_10235,Merton_College,Merton_College_MS_137,Merton College MS. 137,manuscript-composite,,Merton_College_MS_137,"Several similar gothic rotunda bookhands, probably English.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_138_hand_1,manuscript_10236,Merton_College,Merton_College_MS_138,Merton College MS. 138,manuscript,,Merton_College_MS_138,"English gothic rotunda bookhands of scholastic type, influenced in varying degrees by anglicana.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_139_hand_1,manuscript_10237,Merton_College,Merton_College_MS_139,Merton College MS. 139,manuscript,,Merton_College_MS_139,Proficient English gothic rotunda bookhands of university type.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_140_hand_1,manuscript_10238,Merton_College,Merton_College_MS_140,Merton College MS. 140,fragment,,Merton_College_MS_140-part1,A debased English rotunda gothic bookhand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_140_hand_2,manuscript_10238,Merton_College,Merton_College_MS_140,Merton College MS. 140,part,,Merton_College_MS_140-part2,Written in a small neat English or French early gothic bookhand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_140_hand_3,manuscript_10238,Merton_College,Merton_College_MS_140,Merton College MS. 140,part,,Merton_College_MS_140-part3,Written in an English gothic rotunda bookhand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_140_hand_4,manuscript_10238,Merton_College,Merton_College_MS_140,Merton College MS. 140,part,,Merton_College_MS_140-part4,"Written in a hand similar to I, but definitely French.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_140_hand_5,manuscript_10238,Merton_College,Merton_College_MS_140,Merton College MS. 140,part,,Merton_College_MS_140-part5,A French gothic rotunda bookhand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_140_hand_6,manuscript_10238,Merton_College,Merton_College_MS_140,Merton College MS. 140,part,,Merton_College_MS_140-part6,Written in a hand similar to part II (Englsih gothic rotunda bookhand).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_141_hand_1,manuscript_10239,Merton_College,Merton_College_MS_141,Merton College MS. 141,part,,Merton_College_MS_141-part1,Part I is written in a single anglicana hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_141_hand_2,manuscript_10239,Merton_College,Merton_College_MS_141,Merton College MS. 141,part,,Merton_College_MS_141-part2,"Part II is in several cursive hands, probably Continental.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_142_hand_1,manuscript_10240,Merton_College,Merton_College_MS_142,Merton College MS. 142,manuscript-composite,,Merton_College_MS_142,A single secretary hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_142_hand_2,manuscript_10240,Merton_College,Merton_College_MS_142,Merton College MS. 142,part,,Merton_College_MS_142-part1,"Written in anglicana, the lemmata in gothic rotunda bookhand. They include rubrics to 11. 4 and 5, and 8.1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_143_hand_1,manuscript_10241,Merton_College,Merton_College_MS_143,Merton College MS. 143,part,,Merton_College_MS_143-part1,Anglicana hands of scholastic type.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_143_hand_2,manuscript_10241,Merton_College,Merton_College_MS_143,Merton College MS. 143,part,,Merton_College_MS_143-part2,"A single gothic rotunda bookhand, probably French.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_144_hand_1,manuscript_10242,Merton_College,Merton_College_MS_144,Merton College MS. 144,manuscript,,Merton_College_MS_144,"One English gothic rotunda bookhand for art. 1, another for its prefatory matter. Art. 2 is in a comparatively old-fashioned bookhand, smaller and using a thinner pen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_145_hand_1,manuscript_10243,Merton_College,Merton_College_MS_145,Merton College MS. 145,manuscript,,Merton_College_MS_145,A single low-grade English gothic rotunda bookhand. The scribe provides running heads and corrects his work in the margins.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_146_hand_1,manuscript_10244,Merton_College,Merton_College_MS_146,Merton College MS. 146,manuscript,,Merton_College_MS_146,Several scribes writing anglicana formata.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_147_hand_1,manuscript_10245,Merton_College,Merton_College_MS_147,Merton College MS. 147,manuscript,,Merton_College_MS_147,A single small French gothic rotunda bookhand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_148_hand_1,manuscript_10246,Merton_College,Merton_College_MS_148,Merton College MS. 148,manuscript,,Merton_College_MS_148,Several neat anglicana hands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_149_hand_1,manuscript_10247,Merton_College,Merton_College_MS_149,Merton College MS. 149,manuscript,,Merton_College_MS_149,A French gothic rotunda bookhand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_150_hand_1,manuscript_10248,Merton_College,Merton_College_MS_150,Merton College MS. 150,manuscript,,Merton_College_MS_150,"Written in the elegant upright bookhand of the professional scribe Henry Mere, lemmata in larger script, its body occupying two lines of the gloss, with an intervening line for ascenders and descenders. At the foot of fol. 200v Mere has written ‘Item recepi pro istis septem quaternis xxiii s.’ M. B. Parkes, ‘A fifteenth-century scribe: Henry Mere’, BLR 6 (1961), 654–9; DHL, no. 101.",,,,Henry Mere,person_495,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_151_hand_1,manuscript_10249,Merton_College,Merton_College_MS_151,Merton College MS. 151,manuscript,,Merton_College_MS_151,Written in an elegant Continental bookhand similar to that of MS 150 but angled forward. The lemmata are in larger script.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_152_hand_1,manuscript_10250,Merton_College,Merton_College_MS_152,Merton College MS. 152,manuscript,,Merton_College_MS_152,The hand of MS 151 (an elegant Continental bookhand similar to that of MS 150 but angled forward).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_153_hand_1,manuscript_10251,Merton_College,Merton_College_MS_153,Merton College MS. 153,manuscript,,Merton_College_MS_153,"Fols. 1–121v by the scribe of MS 150 (bookhand of the professional scribe Henry Mere), whose work gradually deteriorates; fols. 122–81v in the formal bookhand, using anglicana and secretary forms, of Colyngbourne. Perhaps the professional scribe Thomas Colyngbourne, for whom see M. B. Parkes, English Cursive Book Hands (2nd edn., London, 1979), pl. 24(i), HUO 2. 415 n. 39. He wrote Bodl. Libr., Digby 172, fols. 25–52v, at Oxford between 1427 and 1451, Magdalen Coll., lat. 154, in 1448, and lat. 156. At first he writes the lemmata in slightly larger script, but gradually abandons this. His work is not as good as the Continental scribes of this set.",,,,Henry Mere; Thomas Colyngbourne,person_495 person_4073,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_154_hand_1,manuscript_10252,Merton_College,Merton_College_MS_154,Merton College MS. 154,part,,Merton_College_MS_154-part1,"A single English gothic rotunda bookhand of university type using very black ink, correcting in the margins. At the end of quire 1 is pencilled ‘recepi [?] s.’, at the end of 4 ‘Item iii s. Item iiii. s. Item vii. s.’, of 7, ‘Item iii s.’ twice, of 11 ‘Item iiii s. Item .ii. s. Item iiii s.’, of 14 and 16 ‘Item iii. s.’, of 18 ‘Item ii s. et vi. d.’, of 19 ‘Item ii s.’",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_154_hand_2,manuscript_10252,Merton_College,Merton_College_MS_154,Merton College MS. 154,part,,Merton_College_MS_154-part2,"A similar hand (a single English gothic rotunda bookhand of university type), using pale ink. Marginal corrections in an anglicana hand of much the same date. At the foot of fol. 252v are faint pencil notes, among which can be read ‘Pro [ ... ] iiii lib’.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_155_hand_1,manuscript_10253,Merton_College,Merton_College_MS_155,Merton College MS. 155,manuscript,,Merton_College_MS_155,"Proficient, formal Continental cursive hands; the scribe from fol. 512vb line 18 until the end writes fere humanistica.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_156_hand_1,manuscript_10254,Merton_College,Merton_College_MS_156,Merton College MS. 156,manuscript,,Merton_College_MS_156,"Written by a single scribe in anglicana formata. The lemmata are mostly written as the commentary, but sometimes larger, and sometimes in much larger textura. Running heads between specially ruled lines.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_157_hand_1,manuscript_10255,Merton_College,Merton_College_MS_157,Merton College MS. 157,manuscript-with-fragment,,Merton_College_MS_157,A single scribe writing anglicana formata. Running heads between specially ruled lines.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_157_hand_2,manuscript_10255,Merton_College,Merton_College_MS_157,Merton College MS. 157,fragment,,Merton_College_MS_157-part1,Written in a small English gothic rotunda bookhand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_158_hand_1,manuscript_10256,Merton_College,Merton_College_MS_158,Merton College MS. 158,manuscript,,Merton_College_MS_158,"The gothic rotunda bookhand of William of Nottingham (for whom see MS 168). On fol. 158v is a note by Thomas Gascoigne (Ball, Gascoigne, p. 137).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_159_hand_1,manuscript_10257,Merton_College,Merton_College_MS_159,Merton College MS. 159,manuscript,,Merton_College_MS_159,"Several English hands, writing gothic rotunda bookhand with a few anglicana forms to fol. 78, thereafter anglicana.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_160_hand_1,manuscript_10258,Merton_College,Merton_College_MS_160,Merton College MS. 160,manuscript,,Merton_College_MS_160,German early gothic bookhands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_161_hand_1,manuscript_10259,Merton_College,Merton_College_MS_161,Merton College MS. 161,manuscript,,Merton_College_MS_161,"Three scribes, all probably Continental but working in England, the first two writing cursive influenced by anglicana, the third a low-grade bookhand: fols. 1–14v; 15–62v; 64–305v.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_162_hand_1,manuscript_10260,Merton_College,Merton_College_MS_162,Merton College MS. 162,manuscript,,Merton_College_MS_162,"One excellent anglicana formata, probably by a Continental scribe (alternating Continental and English g). The scribe is probably responsible for the foliation, running heads and marginal chapter numbers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_163_hand_1,manuscript_10261,Merton_College,Merton_College_MS_163,Merton College MS. 163,manuscript,,Merton_College_MS_163,A single proficient anglicana hand. The scribe writes running heads in capitals.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_164_hand_1,manuscript_10262,Merton_College,Merton_College_MS_164,Merton College MS. 164,manuscript,,Merton_College_MS_164,The same anglicana hand as MS 163. At the foot of fol. 106 is pencilled ‘Fower scor leues etiam xvii et ’. Running heads in capitals.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_165_hand_1,manuscript_10263,Merton_College,Merton_College_MS_165,Merton College MS. 165,manuscript,,Merton_College_MS_165,To fol. 256v the hand of MSS 163–4; the remainder in a similar but later-looking anglicana hand. The first hand does running heads in capitals.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_166_hand_1,manuscript_10264,Merton_College,Merton_College_MS_166,Merton College MS. 166,manuscript,,Merton_College_MS_166,"William of Nottingham (for whom see MS 168), in this case writing a neat formal anglicana. He corrects his own work in the margin. On fols. 16 and 39v are notes by Thomas Gascoigne (Ball, Gascoigne, p. 137, but correcting his folio-numbers).",,,,William of Nottingham,person_39768873,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_167_hand_1,manuscript_10265,Merton_College,Merton_College_MS_167,Merton College MS. 167,manuscript,,Merton_College_MS_167,French gothic rotunda bookhands of slightly Italian appearance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_168_hand_1,manuscript_10266,Merton_College,Merton_College_MS_168,Merton College MS. 168,manuscript,,Merton_College_MS_168,"Written throughout in the expert gothic rotunda bookhand of William of Nottingham. Marginal annotation in neat anglicana, s. xiv in., probably also William’s, quotes e.g. Innocent III, De Miseria Conditionis Humanae, Andrew of St Victor.",,,,William of Nottingham,person_39768873,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_169_hand_1,manuscript_10267,Merton_College,Merton_College_MS_169,Merton College MS. 169,manuscript-composite,,Merton_College_MS_169,"The neat anglicana hand of William of Nottingham (for whom see MS 168). On fol. 152v is a note by Thomas Gascoigne (Ball, Gascoigne, p. 137).",,,,William of Nottingham,person_39768873,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_170_hand_1,manuscript_10268,Merton_College,Merton_College_MS_170,Merton College MS. 170,part,,Merton_College_MS_170-part1,"A single practised English gothic rotunda bookhand. Both parts, but especially II, are heavily corrected and annotated in anglicana hands, including that of William of Nottingham. On fol. 5v is a note by Thomas Gascoigne (Ball, Gascoigne, p. 137).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_170_hand_2,manuscript_10268,Merton_College,Merton_College_MS_170,Merton College MS. 170,part,,Merton_College_MS_170-part2,"The gothic rotunda bookhand of William of Nottingham (for whom see MS 168). Both parts, but especially II, are heavily corrected and annotated in anglicana hands, including that of William of Nottingham.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_171_hand_1,manuscript_10269,Merton_College,Merton_College_MS_171,Merton College MS. 171,manuscript,,Merton_College_MS_171,The gothic rotunda bookhand of William of Nottingham (for whom see MS 168). He occasionally annotates in anglicana.,,,,William of Nottingham,person_39768873,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_172_hand_1,manuscript_10270,Merton_College,Merton_College_MS_172,Merton College MS. 172,manuscript,,Merton_College_MS_172,"English gothic rotunda bookhands: arts 1 and 4: art. 2 (probably hand 1 of MS 170); art. 3 William of Nottingham (see MS 168), who annotates throughout in anglicana.",,,,William of Nottingham,person_39768873,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_173_hand_1,manuscript_10271,Merton_College,Merton_College_MS_173,Merton College MS. 173,manuscript,,Merton_College_MS_173,"Written in the elegant Continental cursive of Gosmer (quite similar to the hand of MSS 150–1), who is otherwise unknown. Lemmata are in red. The works of Augustine excerpted are identified in the margins.",,,,Gosmer,person_4086,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_174_hand_1,manuscript_10272,Merton_College,Merton_College_MS_174,Merton College MS. 174,manuscript,,Merton_College_MS_174,As for MS 173: Written in the elegant Continental cursive.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_175_hand_1,manuscript_10273,Merton_College,Merton_College_MS_175,Merton College MS. 175,manuscript,,Merton_College_MS_175,"Several scribes, of widely varying competence: an anglicana hand fols. 1–96v; secretary, probably Continental, fols. 97–154; anglicana fols. 157–62v, 317v-25v; an extraordinarily rough and uncalligraphic cursive which annotates earlier on, with occasional short passages by the previous hand fols. 163–200 and art. 14; a highly proficient upright anglicana formata fols. 200v-56; similar, but forward-slanting and tremulous art. 13; an anglicana hand fols. 263–317.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_176_hand_1,manuscript_10274,Merton_College,Merton_College_MS_176,Merton College MS. 176,manuscript,,Merton_College_MS_176,A single English early gothic bookhand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_177_hand_1,manuscript_10275,Merton_College,Merton_College_MS_177,Merton College MS. 177,manuscript,,Merton_College_MS_177,Each art. is written in a skilled English protogothic bookhand. Running titles were added throughout by a neat gothic rotunda bookhand of c. 1300. On the inserted slip fol. 57 omitted text was written in another hand contemporary with the main scribes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_178_hand_1,manuscript_10276,Merton_College,Merton_College_MS_178,Merton College MS. 178,manuscript,,Merton_College_MS_178,"The same scribe as MS 127: a single proficient cursive hand, probably French. Here too he ‘chamfers’ the lower outer corners of the written space, and provides running heads.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_179_hand_1,manuscript_10277,Merton_College,Merton_College_MS_179,Merton College MS. 179,manuscript,,Merton_College_MS_179,"The neat, professional bookhand, influenced by anglicana, of William Breton.",,,,William Breton,person_4091,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_180_hand_1,manuscript_10278,Merton_College,Merton_College_MS_180,Merton College MS. 180,part,,Merton_College_MS_180-part1,Written in an English protogothic bookhand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_180_hand_2,manuscript_10278,Merton_College,Merton_College_MS_180,Merton College MS. 180,part,,Merton_College_MS_180-part2,Written in a large English gothic rotunda bookhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_180_hand_3,manuscript_10278,Merton_College,Merton_College_MS_180,Merton College MS. 180,part,,Merton_College_MS_180-part4,Written in a neat but informal English early gothic bookhand.,,,,,,major,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
Merton_College_MS_180_hand_4,manuscript_10278,Merton_College,Merton_College_MS_180,Merton College MS. 180,part,,Merton_College_MS_180-part4,Arts 5–6 are annotated in a cursive hand of Continental appearance that adds sermons on fol. 165rv.,,,,,,minor,,,,,,,,,,,cursiva,,,,,,,,,,,,
Merton_College_MS_180_hand_5,manuscript_10278,Merton_College,Merton_College_MS_180,Merton College MS. 180,part,,Merton_College_MS_180-part5,Written in an English early gothic bookhand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_180_hand_6,manuscript_10278,Merton_College,Merton_College_MS_180,Merton College MS. 180,part,,Merton_College_MS_180-part6,Written in a small anglicana hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_180_hand_7,manuscript_10278,Merton_College,Merton_College_MS_180,Merton College MS. 180,part,,Merton_College_MS_180-part7,"Written in an anglicana hand of the sort usual for vernacular texts, using pale ink.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_180_hand_8,manuscript_10278,Merton_College,Merton_College_MS_180,Merton College MS. 180,part,,Merton_College_MS_180-part8,Written in an anglicana hand using very pale ink.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_181_hand_1,manuscript_10279,Merton_College,Merton_College_MS_181,Merton College MS. 181,manuscript-with-fragment,,Merton_College_MS_181,"English protogothic bookhands of varying quality, belonging to Malmesbury monks contemporary with William:",,,,,,,,,,,,,,,,,protogothic,,,,,,,,,,,,
Merton_College_MS_181_hand_2,manuscript_10279,Merton_College,Merton_College_MS_181,Merton College MS. 181,manuscript-with-fragment,,Merton_College_MS_181,Hand I fols. 1–6.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_181_hand_3,manuscript_10279,Merton_College,Merton_College_MS_181,Merton College MS. 181,manuscript-with-fragment,,Merton_College_MS_181,Hand II fols. 6v-54va line 16 (end of work).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_181_hand_4,manuscript_10279,Merton_College,Merton_College_MS_181,Merton College MS. 181,manuscript-with-fragment,,Merton_College_MS_181,Scribe B fols. 54v line 22–87vb line 3 (end of work).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_181_hand_5,manuscript_10279,Merton_College,Merton_College_MS_181,Merton College MS. 181,manuscript-with-fragment,,Merton_College_MS_181,"Hand IV fols. 87vb line 11–90va line 21, 147vb-149vb line 21, 155a line 11–155vb.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_181_hand_6,manuscript_10279,Merton_College,Merton_College_MS_181,Merton College MS. 181,manuscript-with-fragment,,Merton_College_MS_181,"Scribe D fols. 90va line 22–94b line 23, 100vb-111va, 120va line 19–120vb lines 1–6.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_181_hand_7,manuscript_10279,Merton_College,Merton_College_MS_181,Merton College MS. 181,manuscript-with-fragment,,Merton_College_MS_181,Hand VI fols. 94b line 24–100va.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_181_hand_8,manuscript_10279,Merton_College,Merton_College_MS_181,Merton College MS. 181,manuscript-with-fragment,,Merton_College_MS_181,Hand VII fols. 111vb-17b line 22.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_181_hand_9,manuscript_10279,Merton_College,Merton_College_MS_181,Merton College MS. 181,manuscript-with-fragment,,Merton_College_MS_181,"Hand VIII fols. 117v line 22-l20va line 13 (end of work), 137a lines 1–27.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_181_hand_10,manuscript_10279,Merton_College,Merton_College_MS_181,Merton College MS. 181,manuscript-with-fragment,,Merton_College_MS_181,Hand IX fol. 117vb.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_181_hand_11,manuscript_10279,Merton_College,Merton_College_MS_181,Merton College MS. 181,manuscript-with-fragment,,Merton_College_MS_181,"Scribe C fols. 120vb line 7–136va (end of work), 196va line 15–220va (end of work).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_181_hand_12,manuscript_10279,Merton_College,Merton_College_MS_181,Merton College MS. 181,manuscript-with-fragment,,Merton_College_MS_181,"Hand XI fols. 137 line 28–147va, 149vb line 21–155a line 10.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_181_hand_13,manuscript_10279,Merton_College,Merton_College_MS_181,Merton College MS. 181,manuscript-with-fragment,,Merton_College_MS_181,"Hand XII fols. 131va lines 2–14, 165a-196va line 14. person_205295992Hand XIII fols. 221a-229b line 11 (all of art. 7). This hand is of s. xii2.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_181_hand_14,manuscript_10279,Merton_College,Merton_College_MS_181,Merton College MS. 181,manuscript-with-fragment,,Merton_College_MS_181,"There are three rubricators, all of whom use a mixture of upper- and lower-case letters: R. I to fol. 87; R. II (this is Hand XII) fols. 87v-220v; R. III fols. 221–9.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_181_hand_15,manuscript_10279,Merton_College,Merton_College_MS_181,Merton College MS. 181,fragment,,Merton_College_MS_181-part1,In the formal hand of William of Malmesbury.,,,,William of Malmesbury,person_205295992,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_182_hand_1,manuscript_10280,Merton_College,Merton_College_MS_182,Merton College MS. 182,manuscript,,Merton_College_MS_182,"Two excellent early gothic bookhands (the second beg. in quire 20), possibly French, of the type used for glossed books. A neat French bookhand little later than the main text supplies omitted passages in the margin.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_183_hand_1,manuscript_10281,Merton_College,Merton_College_MS_183,Merton College MS. 183,manuscript,,Merton_College_MS_183,Text and gloss in a single expert early gothic French bookhand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_184_hand_1,manuscript_10282,Merton_College,Merton_College_MS_184,Merton College MS. 184,manuscript,,Merton_College_MS_184,A single expert anglicana hand. Annotated throughout in a hand of s. xv ex.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_185_hand_1,manuscript_10283,Merton_College,Merton_College_MS_185,Merton College MS. 185,manuscript,,Merton_College_MS_185,A large English gothic rotunda bookhand of medium quality.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
